Time,TotalHb_Left,smoothed,diff,,TotalHb_Left_1cm,TotalHb_Left_3cm,TotalHb_Right,TotalHb_Right_1cm,TotalHb_Right_3cm,HR_Left,HR_Right,LF/HF_Left,LF/HF_Right,TemperatureC,Slope_X,Slope_Y,Slope_Z,DeepBreath,Chart_X,Chart_Y,Chart_Quadrant,Chart_Radius,Mark
572.4,-0.407307,,,,0.338823,-0.267052,-0.379965,-0.56902,-1.08735,73.653929,74.064608,0.389107,0.611895,29,4.512962,0,-1.345059,0,-1,-25,3,19,0
572.5,-0.411997,,,,0.331049,-0.365251,-0.381619,-0.591203,-1.182296,73.563482,73.719781,0.384651,0.612411,29,4.44162,0,-1.347598,0,-1,-25,3,18,0
572.6,-0.412815,,,,0.323287,-0.335766,-0.381438,-0.608878,-1.188051,73.478788,73.547367,0.382635,0.612927,29,4.44088,0,-1.121139,0,-1,-26,3,18,0
572.7,-0.415467,,,,0.359613,-0.2393,-0.38229,-0.540034,-1.026338,73.48454,73.553119,0.380619,0.613443,29,4.369751,0,-1.350154,0,-1,-26,3,17,0
572.8,-0.415973,,,,0.377876,-0.081454,-0.381268,-0.519868,-0.881692,73.410969,73.558871,0.376343,0.614953,29,4.369751,0,-1.350154,0,-1,-26,3,17,0
572.9,-0.416999,,,,0.385723,-0.040598,-0.381366,-0.522113,-0.855123,73.156732,73.304634,0.372066,0.615947,29,4.299095,0,-1.344216,0,-1,-27,3,17,0
573,-0.419354,,,,0.390961,-0.076665,-0.382755,-0.528841,-0.900003,73.156732,73.052434,0.36779,0.616941,29,4.299095,0,-1.344216,0,-1,-27,3,17,0
573.1,-0.422712,,,,0.390961,-0.166886,-0.384781,-0.53556,-0.982583,73.236055,73.046682,0.363514,0.617936,29,4.228928,0,-1.114992,0,-1,-27,3,16,0
573.2,-0.424811,,,,0.385723,-0.248568,-0.386042,-0.551202,-1.0756,73.145608,72.958963,0.359238,0.61893,29,4.228928,0,-1.114992,0,-2,-27,3,16,0
573.3,-0.423919,,,,0.377876,-0.206727,-0.384873,-0.575685,-1.065786,73.055162,72.958963,0.354962,0.619924,29,4.582596,0,-0.892979,0,-2,-28,3,16,0
573.4,-0.424308,,,,0.367432,-0.164532,-0.385196,-0.591203,-1.061855,72.951944,72.958963,0.352702,0.620919,29,4.582596,0,-0.892979,0,-2,-28,3,16,0
573.5,-0.422584,,,,0.354408,-0.062269,-0.383978,-0.611083,-0.988572,73.130572,73.394535,0.350442,0.621913,29,4.655556,0,-0.894947,0,-2,-27,3,16,0
573.6,-0.424511,,,,0.346609,-0.145664,-0.385451,-0.628689,-1.071676,72.945564,73.282254,0.348182,0.622907,29,4.513893,0,-1.353594,0,-2,-28,3,16,0
573.7,-0.426535,,,,0.362218,-0.064672,-0.387454,-0.582341,-0.972585,72.391168,72.727857,0.345922,0.623902,29,4.082405,0,-1.579714,0,-2,-31,3,15,0
573.8,-0.426266,,,,0.364824,-0.081454,-0.387318,-0.600048,-0.994554,71.879914,72.173461,0.341217,0.625707,29,4.082405,0,-1.579714,0,-2,-34,3,15,0
573.9,-0.425382,,,,0.344013,-0.145664,-0.387159,-0.619894,-1.085394,71.695185,71.709511,0.336512,0.627512,29,3.939713,0,-1.348422,0,-2,-34,3,15,0
574,-0.420692,,,,0.354408,-0.062269,-0.383932,-0.582341,-0.992561,71.695185,71.979964,0.331807,0.629317,29,4.011795,0,-0.894094,0,-2,-34,3,16,0
574.1,-0.417451,,,,0.35701,-0.076665,-0.381792,-0.56902,-0.974586,71.867599,71.967193,0.326593,0.631312,29,4.297905,0,-0.893538,0,-2,-34,3,17,0
574.2,-0.413833,,,,0.354408,0.047038,-0.379459,-0.580124,-0.877613,71.695329,71.876746,0.321378,0.633307,29,4.51178,0,-0.893819,0,-2,-34,3,18,0
574.3,-0.4129,,,,0.344013,-0.016409,-0.379663,-0.600048,-0.962567,71.523286,72.475955,0.318424,0.634307,29,4.726189,0,-0.894098,0,-3,-35,3,18,0
574.4,-0.414651,,,,0.338823,-0.086239,-0.38196,-0.613288,-1.022376,71.367687,72.093828,0.315469,0.635307,29,4.583038,0,-1.117766,0,-3,-36,3,18,0
574.5,-0.416324,,,,0.331049,-0.176289,-0.383837,-0.626492,-1.102975,70.856434,71.618755,0.312514,0.636308,29,4.297905,0,-0.893538,0,-3,-39,3,17,0
574.6,-0.415953,,,,0.331049,-0.206727,-0.384104,-0.617693,-1.120495,70.345181,71.070111,0.30956,0.637308,29,4.298347,0,-1.118884,0,-3,-41,3,17,0
574.7,-0.411984,,,,0.351807,-0.076665,-0.381279,-0.575685,-0.978586,69.962039,70.972645,0.306006,0.63863,29,4.227043,0,-1.346745,0,-3,-43,3,18,0
574.8,-0.408587,,,,0.346609,-0.086239,-0.378764,-0.602257,-1.008484,69.541233,70.673361,0.302451,0.639953,29,4.154457,0,-1.349292,0,-3,-45,3,19,0
574.9,-0.404575,,,,0.351807,0.003028,-0.376277,-0.600048,-0.950519,69.133198,70.660589,0.298897,0.641275,29,4.081322,0,-1.351857,0,-3,-47,3,20,0
575,-0.401875,,,,0.349207,-0.030936,-0.374831,-0.597838,-0.96858,68.525047,70.730765,0.295343,0.64259,29,3.939713,0,-1.348422,0,-3,-50,3,20,0
575.1,-0.40233,,,,0.344013,-0.052649,-0.375829,-0.604465,-0.988572,68.280533,71.354493,0.291788,0.643904,29,4.157234,0,-1.116649,0,-3,-52,3,20,0
575.2,-0.401805,,,,0.338823,-0.095794,-0.376472,-0.613288,-1.044128,68.280533,72.348,0.288234,0.645219,29,4.369431,0,-0.892701,0,-3,-52,3,20,0
575.3,-0.400192,,,,0.331049,-0.202056,-0.375556,-0.624293,-1.130202,68.136048,72.902396,0.287125,0.645723,29,4.369873,0,-1.11721,0,-3,-52,3,20,0
575.4,-0.396718,,,,0.341417,-0.093407,-0.373596,-0.586774,-1.010471,67.899971,73.266033,0.286016,0.646227,29,4.226295,0,-1.12057,0,-3,-53,3,21,0
575.5,-0.391629,,,,0.372651,-0.052649,-0.370258,-0.533321,-0.928355,67.662549,72.895266,0.28468,0.646946,29,3.864616,0,-0.895792,0,-3,-55,3,22,0
575.6,-0.387163,,,,0.385723,0.042129,-0.367307,-0.528841,-0.842813,67.329215,72.807724,0.283853,0.647476,29,3.865089,0,-1.123392,0,-3,-56,3,23,0
575.7,-0.382437,,,,0.388341,0.088962,-0.364244,-0.531082,-0.811904,67.144856,73.152552,0.283027,0.648006,29,3.865089,0,-1.123392,0,-3,-57,3,24,0
575.8,-0.380578,,,,0.388341,-0.013983,-0.363496,-0.53556,-0.893907,66.884969,72.807724,0.2822,0.648535,29,3.938484,0,-0.89494,0,-3,-59,3,24,0
575.9,-0.377264,,,,0.383106,-0.013983,-0.361646,-0.551202,-0.914199,66.73925,73.777421,0.281374,0.649065,29,3.865868,0,-1.350977,0,-3,-59,3,25,0
576,-0.374324,,,,0.372651,-0.093407,-0.36027,-0.584558,-1.018411,66.776914,74.747118,0.280548,0.649595,29,3.435829,0,-1.122204,0,-3,-59,3,26,0
576.1,-0.370161,,,,0.32846,-0.112473,-0.358438,-0.652796,-1.102975,66.703468,75.301515,0.279721,0.650125,29,3.798294,0,-0.893805,0,-4,-59,3,26,0
576.2,-0.365903,,,,0.307799,-0.105332,-0.356661,-0.661534,-1.106874,66.592357,75.4867,0.279495,0.650333,29,3.938484,0,-0.89494,0,-4,-60,3,27,0
576.3,-0.361617,,,,0.318119,0.039676,-0.354634,-0.591203,-0.906092,66.518911,76.049307,0.279268,0.650541,29,4.440277,0,-0.668185,0,-4,-60,3,28,0
576.4,-0.35729,,,,0.318119,0.056871,-0.352633,-0.584558,-0.885767,66.475767,76.319238,0.279131,0.650775,29,4.940979,0,-0.668185,0,-4,-61,3,29,0
576.5,-0.352109,,,,0.315537,0.064258,-0.350334,-0.582341,-0.891873,66.356645,75.800719,0.278994,0.651017,29,4.655556,0,-0.894947,0,-4,-61,3,30,0
576.6,-0.346351,,,,0.318119,0.054411,-0.347405,-0.575685,-0.877613,66.237523,75.549404,0.278858,0.65126,29,4.298347,0,-1.118884,0,-4,-62,3,31,0
576.7,-0.338241,,,,0.305223,0.024984,-0.342386,-0.593416,-0.916224,66.873886,75.364675,0.278721,0.651502,29,4.085014,0,-1.118317,0,-4,-59,3,33,0
576.8,-0.331924,,,,0.292359,-0.033354,-0.339153,-0.606672,-0.988572,67.278258,75.531388,0.278584,0.651744,29,4.228928,0,-1.114992,0,-4,-57,3,34,0
576.9,-0.325131,,,,0.279529,-0.0067,-0.335714,-0.624293,-0.978586,67.538145,75.888861,0.278447,0.651986,29,4.228928,0,-1.114992,0,-4,-55,3,35,0
577,-0.320009,,,,0.246323,0.017655,-0.333864,-0.648422,-0.976586,67.614648,76.444607,0.278537,0.652013,29,4.017067,0,-0.891313,0,-4,-55,3,36,0
577.1,-0.316712,,,,0.23615,-0.013983,-0.333138,-0.663716,-1.000529,67.281314,76.717335,0.278627,0.65204,29,3.878723,0,-0.890214,0,-4,-57,3,37,0
577.2,-0.312551,,,,0.264176,0.076595,-0.331732,-0.595627,-0.873532,67.164355,76.63583,0.278717,0.652067,29,3.37294,0,-0.89322,0,-4,-57,3,38,0
577.3,-0.304508,,,,0.287223,0.166328,-0.326793,-0.564571,-0.764136,67.663236,76.548162,0.279113,0.651868,29,3.585182,0,-0.668185,0,-4,-55,3,40,0
577.4,-0.295005,,,,0.302647,0.183964,-0.320176,-0.553433,-0.739031,68.046378,76.214829,0.279509,0.65167,29,4.011642,0,-0.668185,0,-4,-53,3,41,0
577.5,-0.285201,,,,0.318119,0.116277,-0.313067,-0.533321,-0.762049,68.084692,76.053909,0.279905,0.651472,29,3.864616,0,-0.895792,0,-4,-53,3,43,0
577.6,-0.275392,,,,0.318119,0.15126,-0.305435,-0.53556,-0.724329,68.234117,76.30829,0.2803,0.651274,29,4.153694,0,-1.122268,0,-3,-52,3,45,0
577.7,-0.268318,,,,0.310377,0.081538,-0.30044,-0.551202,-0.789115,68.462188,76.226323,0.280696,0.651075,29,4.012253,0,-1.119997,0,-3,-51,3,47,0
577.8,-0.263328,,,,0.307799,0.12126,-0.297504,-0.564571,-0.784961,68.611613,76.047694,0.281092,0.650877,29,3.586578,0,-1.344143,0,-3,-50,3,48,0
577.9,-0.258099,,,,0.307799,0.168843,-0.294451,-0.573464,-0.759961,68.654756,75.708711,0.281398,0.650652,29,3.945129,0,-1.116083,0,-3,-50,3,49,0
578,-0.253222,,,,0.292359,0.101359,-0.291582,-0.591203,-0.826352,68.624453,75.639659,0.282026,0.650427,29,3.945129,0,-1.116083,0,-3,-50,3,50,0
578.1,-0.246446,,,,0.266731,0.088962,-0.287463,-0.622094,-0.873532,68.59415,75.372906,0.282653,0.650202,29,4.085014,0,-1.118317,0,-3,-50,3,51,0
578.2,-0.238281,,,,0.287223,0.093917,-0.281766,-0.553433,-0.793266,68.083946,75.385677,0.283281,0.649977,29,4.298347,0,-1.118884,0,-3,-53,3,53,0
578.3,-0.22977,,,,0.318119,0.178919,-0.27562,-0.513128,-0.688441,68.515319,75.385677,0.283911,0.649174,29,4.085762,0,-1.343365,0,-3,-50,3,55,0
578.4,-0.222347,,,,0.325873,0.178919,-0.270154,-0.513128,-0.701137,68.848652,75.385677,0.284541,0.64837,29,3.660728,0,-1.341642,0,-3,-49,3,56,0
578.5,-0.215926,,,,0.333639,0.24491,-0.265497,-0.499621,-0.630908,69.280024,75.187404,0.285171,0.647567,29,3.374191,0,-1.343261,0,-3,-47,3,57,0
578.6,-0.207533,,,,0.341417,0.270525,-0.259228,-0.499621,-0.613733,70.146691,75.27215,0.285801,0.646764,29,3.586578,0,-1.344143,0,-3,-42,3,59,0
578.7,-0.200395,,,,0.325873,0.267957,-0.25382,-0.537798,-0.652294,70.80863,75.27215,0.286431,0.64596,29,3.798752,0,-1.119418,0,-3,-39,3,60,0
578.8,-0.192902,,,,0.315537,0.260263,-0.248646,-0.56902,-0.701137,70.431271,75.187404,0.286755,0.645382,29,4.012253,0,-1.119997,0,-3,-41,3,62,0
578.9,-0.187169,,,,0.284657,0.101359,-0.244589,-0.615491,-0.877613,70.048129,75.187404,0.287079,0.644803,29,4.225693,0,-0.668185,0,-3,-43,3,63,0
579,-0.181635,,,,0.225998,0.128743,-0.242037,-0.696331,-0.992561,69.827666,74.760753,0.287403,0.644225,29,3.938484,0,-0.44143,0,-3,-44,3,64,0
579.1,-0.177178,,,,0.215866,0.051952,-0.240543,-0.685483,-1.030297,69.928241,74.116641,0.287727,0.643646,29,3.798134,0,-0.668185,0,-3,-43,3,65,0
579.2,-0.172389,,,,0.253966,0.219426,-0.238424,-0.584558,-0.776641,69.95017,73.562245,0.288051,0.642253,29,3.798294,0,-0.442565,0,-3,-43,3,66,0
579.3,-0.164965,,,,0.271846,0.306607,-0.233699,-0.575685,-0.699023,69.995714,73.056744,0.288604,0.64086,29,3.6595,0,-0.89268,0,-3,-43,3,68,0
579.4,-0.156455,,,,0.274406,0.296271,-0.228285,-0.575685,-0.709583,69.874648,72.79374,0.289158,0.639467,29,3.733109,0,-0.891853,0,-3,-44,3,69,0
579.5,-0.144842,,,,0.282092,0.371695,-0.22043,-0.56902,-0.645887,70.287078,72.530736,0.289389,0.638074,29,3.585335,0,-0.893514,0,-3,-42,3,72,0
579.6,-0.135087,,,,0.284657,0.250022,-0.213624,-0.573464,-0.730635,70.620411,72.107834,0.289621,0.63668,29,3.6595,0,-0.89268,0,-3,-40,3,73,0
579.7,-0.129893,,,,0.266731,0.126247,-0.210936,-0.600048,-0.87149,70.692019,71.538033,0.289853,0.635287,29,3.44825,0,-1.116587,0,-3,-39,3,75,0
579.8,-0.125563,,,,0.251417,0.066723,-0.209355,-0.626492,-0.956546,70.339742,70.936046,0.290082,0.634472,29,3.523308,0,-1.338297,0,-3,-41,3,75,0
579.9,-0.118378,,,,0.23361,0.283381,-0.205631,-0.646233,-0.816036,70.237701,70.769333,0.290311,0.633658,29,3.523308,0,-1.338297,0,-3,-42,3,77,0
580,-0.111437,,,,0.231071,0.237251,-0.201738,-0.659351,-0.842813,69.939662,70.167346,0.290541,0.632843,29,3.586578,0,-1.344143,0,-3,-43,3,78,0
580.1,-0.104911,,,,0.243778,0.206732,-0.198214,-0.624293,-0.834589,69.322995,69.446237,0.29077,0.632028,29,3.5858,0,-1.118835,0,-3,-46,3,80,0
580.2,-0.095346,,,,0.271846,0.337744,-0.191865,-0.573464,-0.682081,68.799946,68.762107,0.291239,0.629903,29,3.724274,0,-0.894648,0,-3,-49,3,81,0
580.3,-0.082781,,,,0.276967,0.390073,-0.183317,-0.573464,-0.645887,68.854977,68.168887,0.291708,0.627778,29,3.798294,0,-0.893805,0,-3,-49,3,84,0
580.4,-0.075188,,,,0.279529,0.24491,-0.178738,-0.571243,-0.764136,69.091384,67.575666,0.292177,0.625653,29,3.872215,0,-1.117745,0,-3,-47,3,85,0
580.5,-0.070051,,,,0.282092,0.143743,-0.176301,-0.571243,-0.848972,69.734749,67.236683,0.292646,0.623527,29,4.298347,0,-1.118884,0,-3,-44,3,86,0
580.6,-0.06284,,,,0.292359,0.340347,-0.172292,-0.575685,-0.694793,70.063696,67.072018,0.293115,0.621402,29,4.298347,0,-1.118884,0,-3,-43,3,88,0
580.7,-0.054941,,,,0.287223,0.416444,-0.167711,-0.591203,-0.650159,70.207636,67.041715,0.293583,0.620092,29,4.011795,0,-0.894094,0,-3,-42,3,90,0
580.8,-0.045653,,,,0.274406,0.374317,-0.162417,-0.611083,-0.7138,69.941629,66.968269,0.293823,0.618782,29,4.084412,0,-0.668185,0,-3,-43,3,91,0
580.9,-0.039399,,,,0.279529,0.229604,-0.159188,-0.613288,-0.822228,69.941629,66.818843,0.294062,0.617471,29,3.871758,0,-0.892969,0,-3,-43,3,93,0
581,-0.030808,,,,0.274406,0.270525,-0.153927,-0.622094,-0.797414,69.481581,66.699721,0.294549,0.616161,29,3.659348,0,-0.668185,0,-3,-46,3,94,0
581.1,-0.022924,,,,0.307799,0.267957,-0.148548,-0.562346,-0.732736,69.214914,66.623742,0.295036,0.61485,29,3.938324,0,-0.668185,0,-3,-47,3,96,0
581.2,-0.018284,,,,0.325873,0.138738,-0.145393,-0.544505,-0.818101,69.181812,66.270653,0.295506,0.611733,29,3.649544,0,-0.668185,0,-3,-47,3,97,0
581.3,-0.013359,,,,0.325873,0.291111,-0.142782,-0.562346,-0.743224,68.964351,66.073608,0.295975,0.608615,29,3.724274,0,-0.441723,0,-3,-48,3,98,0
581.4,-0.004618,,,,0.325873,0.499091,-0.137417,-0.573464,-0.605123,68.681777,65.44129,0.296445,0.605498,29,3.724274,0,-0.894648,0,-3,-50,3,100,0
581.5,0.005254,,,,0.320702,0.561304,-0.131003,-0.593416,-0.583534,68.497162,65.291864,0.296914,0.60238,29,3.945129,0,-1.116083,0,-3,-50,3,101,0
581.6,0.011127,,,,0.302647,0.337744,-0.12871,-0.639661,-0.834589,68.247162,65.261561,0.297384,0.599262,29,3.806633,0,-1.113869,0,-3,-52,3,102,0
581.7,0.018746,,,,0.253966,0.371695,-0.126542,-0.724427,-0.954538,67.926123,65.117077,0.297614,0.597455,29,3.659958,0,-1.117168,0,-3,-53,3,103,0
581.8,0.026573,,,,0.238691,0.322151,-0.124106,-0.754509,-1.032275,67.628504,64.996011,0.297844,0.595648,29,3.447784,0,-0.89239,0,-3,-55,3,105,0
581.9,0.033812,,,,0.225998,0.319557,-0.122682,-0.778019,-1.07952,67.233367,64.799758,0.298074,0.593841,29,3.008347,0,-0.894595,0,-3,-57,3,106,0
582,0.039677,,,,0.243778,0.309195,-0.121851,-0.765209,-1.065786,66.613421,64.603505,0.298304,0.592033,29,3.35952,0,-0.896049,0,-3,-60,3,107,0
582.1,0.050141,,,,0.28979,0.545,-0.117579,-0.676787,-0.801558,65.986855,64.573202,0.298718,0.587195,29,3.435829,0,-1.122204,0,-3,-63,3,110,0
582.2,0.062223,,,,0.312957,0.713292,-0.111751,-0.665897,-0.660822,65.704027,64.502163,0.299133,0.582356,29,3.360001,0,-1.123906,0,-3,-64,3,112,0
582.3,0.069667,,,,0.333639,0.569476,-0.10958,-0.661534,-0.764136,65.886176,64.502163,0.299547,0.577518,29,3.724274,0,-0.894648,0,-3,-64,3,113,0
582.4,0.073749,,,,0.35701,0.424383,-0.110028,-0.646233,-0.865358,66.090258,64.502163,0.299961,0.572679,29,3.5858,0,-1.118835,0,-3,-62,3,114,0
582.5,0.077676,,,,0.375263,0.350775,-0.110626,-0.635275,-0.906092,66.090258,64.47186,0.300128,0.567841,29,3.871758,0,-0.892969,0,-3,-62,3,115,0
582.6,0.08127,,,,0.383106,0.374317,-0.111214,-0.624293,-0.853073,66.180054,64.398414,0.300295,0.563002,29,4.085014,0,-1.118317,0,-3,-62,3,116,0
582.7,0.086032,,,,0.38049,0.366457,-0.110188,-0.615491,-0.809837,66.557412,64.542899,0.30048,0.559971,29,4.157974,0,-1.340863,0,-3,-60,3,117,0
582.8,0.090596,,,,0.388341,0.403241,-0.108506,-0.591203,-0.730635,66.843925,64.620821,0.300664,0.55694,29,4.299095,0,-1.344216,0,-3,-59,3,118,0
582.9,0.095076,,,,0.398829,0.4536,-0.106116,-0.553433,-0.618032,67.319449,64.66844,0.300874,0.553908,29,4.299095,0,-1.344216,0,-3,-56,3,119,0
583,0.098083,,,,0.425145,0.340347,-0.103903,-0.477027,-0.58786,66.989779,64.597402,0.301084,0.550877,29,4.935371,0,-1.114979,0,-3,-58,3,119,0
583.1,0.098599,,,,0.480863,0.257701,-0.102564,-0.387923,-0.544438,66.918741,64.597402,0.301294,0.547846,29,5.010941,0,-1.118863,0,-3,-58,3,119,0
583.2,0.095827,,,,0.502254,0.098877,-0.103822,-0.369447,-0.650159,67.056446,64.545633,0.301504,0.544815,29,5.22525,0,-0.893798,0,-3,-58,3,119,0
583.3,0.093355,,,,0.518357,0.189015,-0.10455,-0.357865,-0.550975,67.084457,64.39785,0.301714,0.541783,29,5.157013,0,-1.121103,0,-3,-58,3,118,0
583.4,0.0927,,,,0.523736,0.278235,-0.103503,-0.353224,-0.469744,67.009269,64.39785,0.301923,0.538752,29,4.801956,0,-1.351857,0,-3,-58,3,118,0
583.5,0.092086,,,,0.526428,0.342952,-0.102468,-0.360183,-0.423046,67.009269,64.473037,0.302133,0.535721,29,4.655998,0,-1.121702,0,-3,-58,3,118,0
583.6,0.090633,,,,0.523736,0.319557,-0.102037,-0.376383,-0.454226,67.009269,64.425418,0.302159,0.535721,29,4.655998,0,-1.121702,0,-3,-58,3,118,0
583.7,0.088904,,,,0.521046,0.311783,-0.101381,-0.390227,-0.454226,67.564825,65.081156,0.302184,0.535721,29,4.655998,0,-1.121702,1,-3,-55,3,117,0
583.8,0.08326,,,,0.507616,0.106327,-0.104038,-0.408627,-0.654427,67.763237,65.493586,0.302209,0.535721,29,4.726189,0,-0.894098,2,-3,-54,3,116,0
583.9,0.077587,,,,0.496897,-0.040598,-0.106532,-0.426958,-0.791191,68.371481,65.826919,0.302235,0.535721,29,4.941559,0,-1.120556,3,-3,-51,3,115,0
584,0.071893,,,,0.526428,0.044583,-0.107491,-0.364817,-0.669337,68.64717,65.755881,0.30226,0.535721,29,4.871651,0,-1.122261,3,-3,-50,3,114,0
584.1,0.070743,,,,0.564266,0.227057,-0.104079,-0.325291,-0.456446,68.443088,65.755881,0.302105,0.528019,29,4.871216,0,-0.895227,4,-3,-51,3,114,0
584.2,0.068458,,,,0.575129,0.319557,-0.101991,-0.329958,-0.387171,67.823142,65.559627,0.301949,0.520317,29,4.655556,0,-0.894947,5,-3,-54,3,113,0
584.3,0.063343,,,,0.577849,0.25514,-0.102347,-0.325291,-0.436433,67.146258,65.333922,0.301794,0.512615,29,4.655411,0,-0.668185,6,-3,-57,3,112,0
584.4,0.058828,,,,0.577849,0.273093,-0.102342,-0.329958,-0.434204,66.265876,65.286303,0.301613,0.504913,29,4.582596,0,-0.892979,6,-3,-62,3,111,0
584.5,0.05066,,,,0.556133,0.146247,-0.106028,-0.394834,-0.635192,66.265876,65.357341,0.301432,0.497211,29,4.583038,0,-1.117766,7,-3,-62,3,110,0
584.6,0.043198,,,,0.480863,0.007899,-0.110549,-0.497366,-0.87149,66.336914,65.286303,0.301251,0.489509,29,4.726624,0,-1.120004,7,-3,-61,3,108,0
584.7,0.036484,,,,0.41197,-0.112473,-0.115125,-0.553433,-1.048073,66.199209,65.338072,0.30107,0.481807,29,4.512962,0,-1.345059,8,-3,-62,3,107,0
584.8,0.034523,,,,0.390961,0.061794,-0.11564,-0.580124,-0.930374,66.292263,65.410667,0.30089,0.474105,29,4.656738,0,-1.348443,9,-3,-61,3,106,0
584.9,0.031301,,,,0.375263,0.216884,-0.116624,-0.591203,-0.803629,66.488516,65.410667,0.300709,0.466403,29,4.942284,0,-1.346724,9,-3,-61,3,106,0
585,0.0286,,,,0.406709,0.219426,-0.117555,-0.528841,-0.743224,66.609582,65.387248,0.300528,0.458701,29,5.01165,0,-1.344185,10,-3,-60,3,105,0
585.1,0.026875,,,,0.422507,0.239803,-0.117689,-0.531082,-0.736934,66.586163,65.363829,0.300061,0.447181,29,5.148857,0,-1.33916,10,-3,-60,3,105,0
585.2,0.020276,,,,0.41197,0.101359,-0.122193,-0.557891,-0.889838,65.796689,64.583727,0.299595,0.43566,29,4.723801,0,-1.33755,11,-3,-64,3,104,0
585.3,0.012346,,,,0.419871,0.088962,-0.127652,-0.551202,-0.893907,65.291763,64.04849,0.299128,0.42414,29.125,4.654045,0,-1.340036,11,-3,-66,3,102,0
585.4,0.005767,,,,0.417236,0.007899,-0.13198,-0.562346,-0.970583,64.40425,63.644119,0.298662,0.410682,29,4.7248,0,-1.56064,12,-3,-71,3,101,0
585.5,0.003343,,,,0.422507,0.116277,-0.132725,-0.56902,-0.883729,64.128561,63.644119,0.298195,0.397225,29,4.512962,0,-1.345059,12,-3,-72,3,100,0
585.6,-0.0003,,,,0.414602,0.239803,-0.13467,-0.582341,-0.799487,64.206483,63.573081,0.29791,0.391469,29,4.726624,0,-1.120004,13,-3,-72,3,100,0
585.7,-0.0048,,,,0.417236,0.278235,-0.136965,-0.586774,-0.759961,64.365213,63.500485,0.297624,0.385714,29,4.44043,0,-0.894666,13,-3,-71,3,100,0
585.8,-0.010741,,,,0.404081,0.163813,-0.14017,-0.597838,-0.85922,64.512996,63.500485,0.297338,0.379958,29,4.295959,0,-0.668185,14,-3,-70,3,98,0
585.9,-0.018386,,,,0.404081,-0.069472,-0.144806,-0.586774,-1.024357,64.830772,63.477066,0.297053,0.374203,29.125,4.584389,0,-0.895803,14,-3,-69,3,97,0
586,-0.026124,,,,0.456908,0.005463,-0.148946,-0.490596,-0.857172,64.682988,63.406028,0.296563,0.366745,29,4.584389,0,-0.895803,15,-3,-70,3,95,0
586.1,-0.033856,,,,0.47553,-0.0067,-0.15304,-0.452055,-0.81397,64.7941,63.281664,0.296072,0.359288,29,4.871216,0,-0.895227,15,-3,-69,3,94,0
586.2,-0.037042,,,,0.486202,0.086486,-0.153607,-0.442944,-0.732736,64.669736,63.1573,0.295582,0.351831,29,4.655998,0,-1.121702,16,-3,-70,3,93,0
586.3,-0.040962,,,,0.496897,0.209268,-0.15368,-0.433816,-0.602969,64.400887,63.084704,0.295092,0.344374,29,4.655998,0,-1.121702,16,-3,-71,3,92,0
586.4,-0.048809,,,,0.502254,0.224512,-0.156329,-0.447502,-0.596499,64.394107,63.084704,0.294601,0.336916,29,4.871651,0,-1.122261,17,-3,-71,3,91,0
586.5,-0.05858,,,,0.483532,0.181441,-0.160957,-0.486077,-0.694793,64.273042,63.032936,0.294111,0.329459,29,4.657768,0,-1.575163,17,-3,-72,3,89,0
586.6,-0.068188,,,,0.480863,-0.023678,-0.164966,-0.506379,-0.885767,64.296461,63.032936,0.293906,0.32582,29,5.088554,0,-1.350111,18,-3,-71,3,87,0
586.7,-0.081222,,,,0.472865,-0.133836,-0.170296,-0.522113,-0.994554,64.449571,63.423306,0.293702,0.322181,29,4.726624,0,-1.120004,18,-3,-71,3,84,0
586.8,-0.092207,,,,0.456908,-0.081454,-0.173745,-0.540034,-0.964572,64.801436,63.802944,0.293497,0.318542,29,4.727356,0,-1.345895,19,-3,-69,3,82,0
586.9,-0.101466,,,,0.478196,0.024984,-0.175131,-0.497366,-0.834589,65.318182,63.802944,0.293292,0.316841,29,5.22525,0,-0.893798,19,-3,-66,3,80,0
587,-0.108498,,,,0.507616,0.133738,-0.174706,-0.456605,-0.699023,65.242994,63.802944,0.292932,0.312528,29,4.941559,0,-1.120556,20,-3,-67,3,79,0
587.1,-0.117602,,,,0.518357,0.242356,-0.176189,-0.454331,-0.62662,65.193084,63.67858,0.292571,0.308215,29,5.088554,0,-1.350111,20,-3,-67,3,77,0
587.2,-0.130425,,,,0.518357,0.209268,-0.180763,-0.440663,-0.637333,64.88657,63.67858,0.292211,0.303903,29,4.872383,0,-1.349281,21,-3,-69,3,74,0
587.3,-0.143251,,,,0.526428,0.056871,-0.185672,-0.429245,-0.749507,64.914581,63.751175,0.29185,0.29959,29,4.656738,0,-1.348443,21,-3,-68,3,72,0
587.4,-0.15606,,,,0.526428,-0.102949,-0.190888,-0.431531,-0.885767,64.786279,63.774595,0.29149,0.295277,29,4.726624,0,-1.120004,22,-3,-69,3,69,0
587.5,-0.165521,,,,0.515669,-0.028518,-0.193343,-0.445223,-0.816036,65.209752,63.798014,0.291334,0.292666,29,4.871216,0,-0.895227,22,-3,-67,3,67,0
587.6,-0.173938,,,,0.504934,0.034774,-0.19543,-0.449779,-0.762049,64.996077,64.142841,0.291178,0.290055,29,5.156586,0,-0.894648,23,-3,-68,3,66,0
